Hugo_Symbol	Entrez_Gene_Id	CR6161	CR0095	CR04885	CR06670	CR1509	CR22640	CR3665	CR4880	CR6126	CR9306	CR9699	CRNR0244	CRNR2472	CRNR4941	CR7623	LSD0167	SD0346	SD1494	SD2056	LSD2057	LSD3484	LSD4691	LSD4744	SD6336	LSD6819	LSDNR9298	LSDNR1120	LSDNR1650	LSDNR3086	NR6721	NR9765	NR1867	NR2137	NR3156	NR3549	NR4018	NR4045	NR4083	NR4631	NR4810	NR4949	NR5784	NR6689	NR6842	NR8727	NR8815	NR9341	NR9445	NR9449	NR9521	NR9705	PR03803	PR12117	PR4035	PR4046	PR4077	PR4091	PR4092	SD2051	SD5038	SD5118	SD5934	SD6494	SD7357
RER1	11079	1	0	-1	1	0	0	0	1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
SKI	6497	1	0	-1	1	0	0	0	1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
SLC35E2B	728661	1	0	-1	1	0	0	0	1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
SLC35E2	9906	1	0	-1	1	0	0	0	1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
SSU72	29101	1	0	-1	1	0	0	0	1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
TMEM240	339453	1	0	-1	1	0	0	0	1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
TMEM52	339456	1	0	-1	1	0	0	0	1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
TNFRSF14	8764	1	0	-1	1	0	0	0	1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
TTC34	100287898	1	0	-1	1	0	0	0	1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
hsa-mir-4251		1	0	-1	1	0	0	0	1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
ARHGEF16	27237	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
MEGF6	1953	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
AJAP1	55966	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
C1orf174	339448	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
CCDC27	148870	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
CEP104	9731	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
DFFB	1677	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
LOC100133612	100133612	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
LOC284661	284661	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
LOC388588	388588	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
LOC728716	728716	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
LRRC47	57470	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
MIR551A	693135	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
TP73-AS1	57212	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
TP73	7161	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
TPRG1L	127262	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
WRAP73	49856	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
hsa-mir-551a		1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
MIR4417	100616489	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
MIR4689	100616421	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	-1	-1	0
CHD5	26038	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	0	-1	0
KCNAB2	8514	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	0	-1	0
NPHP4	261734	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	1	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	0	-1	0
ACOT7	11332	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	0	-1	0
CAMTA1	23261	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	0	-1	0
DNAJC11	55735	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	0	-1	0
ESPN	83715	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	0	-1	0
GPR153	387509	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	0	-1	0
HES2	54626	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	0	-1	0
HES3	390992	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	0	-1	0
ICMT	23463	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	0	-1	0
KLHL21	9903	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	0	-1	0
MIR4252	100422975	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	0	-1	0
NOL9	79707	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	0	-1	0
PHF13	148479	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	0	-1	0
PLEKHG5	57449	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	0	-1	0
RNF207	388591	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	0	-1	0
RPL22	6146	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	0	-1	0
TAS1R1	80835	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	0	-1	0
THAP3	90326	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	0	-1	0
TNFRSF25	8718	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	0	-1	0
ZBTB48	3104	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	0	-1	0
hsa-mir-4252		1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	-1	0	0	1	0	0	-1	0
CA6	765	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
ENO1-AS1	100505975	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
ENO1	2023	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
ERRFI1	54206	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
PARK7	11315	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
PER3	8863	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
RERE	473	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
SLC45A1	50651	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
TNFRSF9	3604	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
UTS2	10911	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
VAMP3	9341	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-2	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
C1orf200	644997	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
GPR157	80045	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
H6PD	9563	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
MIR34A	407040	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
PIK3CD	5293	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
SLC25A33	84275	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
SLC2A5	6518	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
SLC2A7	155184	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
SPSB1	80176	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
TMEM201	199953	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
hsa-mir-34a		1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
CLSTN1	22883	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	2	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
APITD1-CORT	100526739	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	1	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
APITD1	378708	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	1	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
CASZ1	54897	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	1	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	2	1	0	0	-1	0
CORT	1325	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	1	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
CTNNBIP1	56998	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	1	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
DFFA	1676	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	1	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
KIF1B	23095	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	1	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
LZIC	84328	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	1	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
NMNAT1	64802	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	1	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
PEX14	5195	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	1	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
PGD	5226	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	1	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
RBP7	116362	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	1	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
UBE4B	10277	1	0	-1	1	0	0	0	-1	0	-1	1	0	-1	0	0	0	0	0	0	2	-1	0	1	0	1	0	2	1	0	0	-1	0	1	0	0	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	-2	0	-2	-2	-1	0	-1	0	0	0	1	0	0	-1	0
